dataPlatform,schema,dataset,class,field,sqlDataType,sourceDataType,sourceEntityType,sourceNullable,columnSize,definedBy,ordinalPosition,pk,pii,classification,encodingType,idx,V11
OracleT2T,CUSTOMER,CUSTOMERS,CUSTOMERS,UPDATED_AT,93,TIMESTAMP(6),Column,TRUE,11,DATETIME,47,,,,,,
OracleT2T,CUSTOMER,CUSTOMERS,CUSTOMERS,VALID_FROM,93,TIMESTAMP(6),Column,TRUE,11,DATETIME,48,,,,,,
OracleT2T,CUSTOMER,CUSTOMERS,CUSTOMERS,VALID_TO,93,TIMESTAMP(6),Column,TRUE,11,DATETIME,49,,,,,,
OracleT2T,CUSTOMER,CUSTOMERS,CUSTOMERS,WEIGHT_KG,2,NUMBER,Column,TRUE,5,REAL,44,,,,,,
OracleT2T,CUSTOMER,CUSTOMER_PROFILE,CUSTOMER_PROFILE,CREATED_AT,93,TIMESTAMP(6),Column,FALSE,11,DATETIME,11,,,,,,
OracleT2T,CUSTOMER,CUSTOMER_PROFILE,CUSTOMER_PROFILE,CUSTOMER_STATUS,12,VARCHAR2,Column,FALSE,20,STRING,6,,,,,,
OracleT2T,CUSTOMER,CUSTOMER_PROFILE,CUSTOMER_PROFILE,EMAIL,12,VARCHAR2,Column,TRUE,320,STRING,3,,true,EMAIL,,,
OracleT2T,CUSTOMER,CUSTOMER_PROFILE,CUSTOMER_PROFILE,FULL_NAME,12,VARCHAR2,Column,FALSE,200,STRING,2,,true,FULL_NAME,,,
OracleT2T,CUSTOMER,CUSTOMER_PROFILE,CUSTOMER_PROFILE,LAST_LOGIN_TS,93,TIMESTAMP(6),Column,TRUE,11,DATETIME,10,,,,,,
OracleT2T,CUSTOMER,CUSTOMER_PROFILE,CUSTOMER_PROFILE,LOYALTY_TIER,12,VARCHAR2,Column,TRUE,20,STRING,9,,,,,,
OracleT2T,CUSTOMER,CUSTOMER_PROFILE,CUSTOMER_PROFILE,NATIONAL_ID,12,VARCHAR2,Column,TRUE,50,STRING,5,,true,NATIONAL_ID,,,
OracleT2T,CUSTOMER,CUSTOMER_PROFILE,CUSTOMER_PROFILE,PHONE,12,VARCHAR2,Column,TRUE,30,STRING,4,,true,TELEPHONE_NUMBER,,,
OracleT2T,CUSTOMER,CUSTOMER_PROFILE,CUSTOMER_PROFILE,PREFERRED_LANGUAGE,12,VARCHAR2,Column,TRUE,10,STRING,8,,true,LANGUAGE,,,
OracleT2T,CUSTOMER,CUSTOMER_PROFILE,CUSTOMER_PROFILE,PROFILE_ID,2,NUMBER,Column,FALSE,0,REAL,1,true,,,,true,
OracleT2T,CUSTOMER,CUSTOMER_PROFILE,CUSTOMER_PROFILE,SIGNUP_DATE,93,DATE,Column,FALSE,7,DATETIME,7,,,,,,
OracleT2T,CUSTOMER,CUSTOMER_PROFILE_TAR,CUSTOMER_PROFILE_TAR,CREATED_AT,93,TIMESTAMP(6),Column,FALSE,11,DATETIME,11,,,,,,
OracleT2T,CUSTOMER,CUSTOMER_PROFILE_TAR,CUSTOMER_PROFILE_TAR,CUSTOMER_STATUS,12,VARCHAR2,Column,FALSE,20,STRING,6,,,,,,
OracleT2T,CUSTOMER,CUSTOMER_PROFILE_TAR,CUSTOMER_PROFILE_TAR,EMAIL,12,VARCHAR2,Column,TRUE,320,STRING,3,,true,EMAIL,,,
OracleT2T,CUSTOMER,CUSTOMER_PROFILE_TAR,CUSTOMER_PROFILE_TAR,FULL_NAME,12,VARCHAR2,Column,FALSE,200,STRING,2,,true,FULL_NAME,,,
OracleT2T,CUSTOMER,CUSTOMER_PROFILE_TAR,CUSTOMER_PROFILE_TAR,LAST_LOGIN_TS,93,TIMESTAMP(6),Column,TRUE,11,DATETIME,10,,,,,,
OracleT2T,CUSTOMER,CUSTOMER_PROFILE_TAR,CUSTOMER_PROFILE_TAR,LOYALTY_TIER,12,VARCHAR2,Column,TRUE,20,STRING,9,,,,,,
OracleT2T,CUSTOMER,CUSTOMER_PROFILE_TAR,CUSTOMER_PROFILE_TAR,NATIONAL_ID,12,VARCHAR2,Column,TRUE,50,STRING,5,,true,NATIONAL_ID,,,
OracleT2T,CUSTOMER,CUSTOMER_PROFILE_TAR,CUSTOMER_PROFILE_TAR,PHONE,12,VARCHAR2,Column,TRUE,30,STRING,4,,true,TELEPHONE_NUMBER,,,
OracleT2T,CUSTOMER,CUSTOMER_PROFILE_TAR,CUSTOMER_PROFILE_TAR,PREFERRED_LANGUAGE,12,VARCHAR2,Column,TRUE,10,STRING,8,,true,LANGUAGE,,,
OracleT2T,CUSTOMER,CUSTOMER_PROFILE_TAR,CUSTOMER_PROFILE_TAR,PROFILE_ID,2,NUMBER,Column,FALSE,0,REAL,1,true,,,,true,
OracleT2T,CUSTOMER,CUSTOMER_PROFILE_TAR,CUSTOMER_PROFILE_TAR,SIGNUP_DATE,93,DATE,Column,FALSE,7,DATETIME,7,,,,,,
OracleT2T,CUSTOMER,CUSTOMER_SRC,CUSTOMER_SRC,CUSTOMER_ID,12,VARCHAR2,Column,FALSE,100,STRING,1,true,,,,true,
OracleT2T,CUSTOMER,CUSTOMER_SRC,CUSTOMER_SRC,FIRST_NAME,12,VARCHAR2,Column,TRUE,100,STRING,3,,true,FIRST_NAME,,,
OracleT2T,CUSTOMER,CUSTOMER_SRC,CUSTOMER_SRC,LAST_NAME,12,VARCHAR2,Column,TRUE,100,STRING,4,,true,LAST_NAME,,,
OracleT2T,CUSTOMER,CUSTOMER_SRC,CUSTOMER_SRC,SSN,12,VARCHAR2,Column,FALSE,100,STRING,2,true,true,SOCIAL_SECURITY_NUMBER,,true,
OracleT2T,CUSTOMER,CUSTOMER_TAR,CUSTOMER_TAR,CUSTOMER_ID,12,VARCHAR2,Column,FALSE,100,STRING,1,true,,,,true,
OracleT2T,CUSTOMER,CUSTOMER_TAR,CUSTOMER_TAR,FIRST_NAME,12,VARCHAR2,Column,TRUE,100,STRING,3,,true,FIRST_NAME,,,
OracleT2T,CUSTOMER,CUSTOMER_TAR,CUSTOMER_TAR,LAST_NAME,12,VARCHAR2,Column,TRUE,100,STRING,4,,true,LAST_NAME,,,
OracleT2T,CUSTOMER,CUSTOMER_TAR,CUSTOMER_TAR,SSN,12,VARCHAR2,Column,FALSE,100,STRING,2,true,true,SOCIAL_SECURITY_NUMBER,,true,
OracleT2T,CUSTOMER,DEVICE_INVENTORY,DEVICE_INVENTORY,CREATED_AT,93,TIMESTAMP(6),Column,FALSE,11,DATETIME,13,,,,,,
OracleT2T,CUSTOMER,DEVICE_INVENTORY,DEVICE_INVENTORY,DEVICE_ID,2,NUMBER,Column,FALSE,0,REAL,1,true,,,,true,
OracleT2T,CUSTOMER,DEVICE_INVENTORY,DEVICE_INVENTORY,DEVICE_SERIAL,12,VARCHAR2,Column,FALSE,80,STRING,5,,,,,true,
OracleT2T,CUSTOMER,DEVICE_INVENTORY,DEVICE_INVENTORY,DEVICE_STATUS,12,VARCHAR2,Column,FALSE,20,STRING,12,,,,,,
OracleT2T,CUSTOMER,DEVICE_INVENTORY,DEVICE_INVENTORY,DEVICE_TYPE,12,VARCHAR2,Column,FALSE,50,STRING,6,,,,,,
OracleT2T,CUSTOMER,DEVICE_INVENTORY,DEVICE_INVENTORY,MANUFACTURER,12,VARCHAR2,Column,TRUE,50,STRING,7,,,,,,
OracleT2T,CUSTOMER,DEVICE_INVENTORY,DEVICE_INVENTORY,MODEL,12,VARCHAR2,Column,TRUE,80,STRING,8,,,,,,
OracleT2T,CUSTOMER,DEVICE_INVENTORY,DEVICE_INVENTORY,OS_VERSION,12,VARCHAR2,Column,TRUE,40,STRING,9,,,,,,
OracleT2T,CUSTOMER,DEVICE_INVENTORY,DEVICE_INVENTORY,OWNER_EMAIL,12,VARCHAR2,Column,TRUE,320,STRING,3,,true,OWNER,,,
OracleT2T,CUSTOMER,DEVICE_INVENTORY,DEVICE_INVENTORY,OWNER_NAME,12,VARCHAR2,Column,TRUE,200,STRING,2,,true,OWNER,,,
OracleT2T,CUSTOMER,DEVICE_INVENTORY,DEVICE_INVENTORY,OWNER_PHONE,12,VARCHAR2,Column,TRUE,30,STRING,4,,true,OWNER,,,
OracleT2T,CUSTOMER,DEVICE_INVENTORY,DEVICE_INVENTORY,PURCHASE_DATE,93,DATE,Column,TRUE,7,DATETIME,10,,,,,,
OracleT2T,CUSTOMER,DEVICE_INVENTORY,DEVICE_INVENTORY,WARRANTY_EXPIRY,93,DATE,Column,TRUE,7,DATETIME,11,,,,,,
OracleT2T,CUSTOMER,DEVICE_INVENTORY_TAR,DEVICE_INVENTORY_TAR,CREATED_AT,93,TIMESTAMP(6),Column,FALSE,11,DATETIME,13,,,,,,
OracleT2T,CUSTOMER,DEVICE_INVENTORY_TAR,DEVICE_INVENTORY_TAR,DEVICE_ID,2,NUMBER,Column,FALSE,0,REAL,1,true,,,,true,
OracleT2T,CUSTOMER,DEVICE_INVENTORY_TAR,DEVICE_INVENTORY_TAR,DEVICE_SERIAL,12,VARCHAR2,Column,FALSE,80,STRING,5,,,,,true,
OracleT2T,CUSTOMER,DEVICE_INVENTORY_TAR,DEVICE_INVENTORY_TAR,DEVICE_STATUS,12,VARCHAR2,Column,FALSE,20,STRING,12,,,,,,
OracleT2T,CUSTOMER,DEVICE_INVENTORY_TAR,DEVICE_INVENTORY_TAR,DEVICE_TYPE,12,VARCHAR2,Column,FALSE,50,STRING,6,,,,,,
OracleT2T,CUSTOMER,DEVICE_INVENTORY_TAR,DEVICE_INVENTORY_TAR,MANUFACTURER,12,VARCHAR2,Column,TRUE,50,STRING,7,,,,,,
OracleT2T,CUSTOMER,DEVICE_INVENTORY_TAR,DEVICE_INVENTORY_TAR,MODEL,12,VARCHAR2,Column,TRUE,80,STRING,8,,,,,,
OracleT2T,CUSTOMER,DEVICE_INVENTORY_TAR,DEVICE_INVENTORY_TAR,OS_VERSION,12,VARCHAR2,Column,TRUE,40,STRING,9,,,,,,
OracleT2T,CUSTOMER,DEVICE_INVENTORY_TAR,DEVICE_INVENTORY_TAR,OWNER_EMAIL,12,VARCHAR2,Column,TRUE,320,STRING,3,,true,OWNER,,,
OracleT2T,CUSTOMER,DEVICE_INVENTORY_TAR,DEVICE_INVENTORY_TAR,OWNER_NAME,12,VARCHAR2,Column,TRUE,200,STRING,2,,true,OWNER,,,
OracleT2T,CUSTOMER,DEVICE_INVENTORY_TAR,DEVICE_INVENTORY_TAR,OWNER_PHONE,12,VARCHAR2,Column,TRUE,30,STRING,4,,true,OWNER,,,
OracleT2T,CUSTOMER,DEVICE_INVENTORY_TAR,DEVICE_INVENTORY_TAR,PURCHASE_DATE,93,DATE,Column,TRUE,7,DATETIME,10,,,,,,
OracleT2T,CUSTOMER,DEVICE_INVENTORY_TAR,DEVICE_INVENTORY_TAR,WARRANTY_EXPIRY,93,DATE,Column,TRUE,7,DATETIME,11,,,,,,
OracleT2T,CUSTOMER,EVENTS,EVENTS,ACCURACY_METERS,2,NUMBER,Column,TRUE,10,REAL,23,,,,,,
OracleT2T,CUSTOMER,EVENTS,EVENTS,APP_VERSION,12,VARCHAR2,Column,TRUE,40,STRING,10,,,,,,
OracleT2T,CUSTOMER,EVENTS,EVENTS,ATTRIBUTES_JSON,2005,CLOB,Column,TRUE,4000,BYTES,43,,,,,,
OracleT2T,CUSTOMER,EVENTS,EVENTS,BROWSER_NAME,12,VARCHAR2,Column,TRUE,40,STRING,15,,true,NAME,,,
OracleT2T,CUSTOMER,EVENTS,EVENTS,BROWSER_VERSION,12,VARCHAR2,Column,TRUE,40,STRING,16,,,,,,
OracleT2T,CUSTOMER,EVENTS,EVENTS,CITY,12,VARCHAR2,Column,TRUE,120,STRING,19,,true,CITY,,,
OracleT2T,CUSTOMER,EVENTS,EVENTS,CLICK_COUNT,2,NUMBER,Column,TRUE,9,REAL,33,,,,,,
OracleT2T,CUSTOMER,EVENTS,EVENTS,COLOR_DEPTH,2,NUMBER,Column,TRUE,3,REAL,31,,,,,,
OracleT2T,CUSTOMER,EVENTS,EVENTS,CONNECTION_TYPE,12,VARCHAR2,Column,TRUE,20,STRING,27,,,,,,
OracleT2T,CUSTOMER,EVENTS,EVENTS,CONSUMER,12,VARCHAR2,Column,TRUE,80,STRING,49,,,,,,
OracleT2T,CUSTOMER,EVENTS,EVENTS,COUNTRY,1,CHAR,Column,TRUE,2,STRING,17,,true,COUNTRY,,,
OracleT2T,CUSTOMER,EVENTS,EVENTS,CUSTOMER_ID,2,NUMBER,Column,TRUE,19,REAL,2,,,,,true,
OracleT2T,CUSTOMER,EVENTS,EVENTS,DEVICE_MODEL,12,VARCHAR2,Column,TRUE,80,STRING,13,,,,,,
OracleT2T,CUSTOMER,EVENTS,EVENTS,DEVICE_VENDOR,12,VARCHAR2,Column,TRUE,80,STRING,14,,,,,,
OracleT2T,CUSTOMER,EVENTS,EVENTS,ERROR_CODE,12,VARCHAR2,Column,TRUE,40,STRING,35,,,,,,
OracleT2T,CUSTOMER,EVENTS,EVENTS,ERROR_MESSAGE,12,VARCHAR2,Column,TRUE,400,STRING,36,,,,,,
OracleT2T,CUSTOMER,EVENTS,EVENTS,EVENT_ID,2,NUMBER,Column,FALSE,19,REAL,1,true,,,,true,
OracleT2T,CUSTOMER,EVENTS,EVENTS,EVENT_TS,93,TIMESTAMP(6),Column,FALSE,11,DATETIME,4,,,,,true,
OracleT2T,CUSTOMER,EVENTS,EVENTS,EVENT_TS_TZ,-101,TIMESTAMP(6) WITH TIME ZONE,Column,TRUE,13,UNKNOWN,5,,,,,,
OracleT2T,CUSTOMER,EVENTS,EVENTS,EVENT_TYPE,12,VARCHAR2,Column,TRUE,60,STRING,6,,,,,,
OracleT2T,CUSTOMER,EVENTS,EVENTS,EXCEPTION_CLASS,12,VARCHAR2,Column,TRUE,120,STRING,37,,,,,,
OracleT2T,CUSTOMER,EVENTS,EVENTS,EXPERIMENT_ID,12,VARCHAR2,Column,TRUE,64,STRING,38,,,,,,
OracleT2T,CUSTOMER,EVENTS,EVENTS,HEADERS_CLOB,2005,CLOB,Column,TRUE,4000,BYTES,44,,,,,,
OracleT2T,CUSTOMER,EVENTS,EVENTS,INGESTION_TS,93,TIMESTAMP(6),Column,TRUE,11,DATETIME,47,,,,,,
OracleT2T,CUSTOMER,EVENTS,EVENTS,IS_MOBILE,1,CHAR,Column,TRUE,1,STRING,25,,true,TELEPHONE_NUMBER,,,
OracleT2T,CUSTOMER,EVENTS,EVENTS,IS_VPN,1,CHAR,Column,TRUE,1,STRING,24,,,,,,
OracleT2T,CUSTOMER,EVENTS,EVENTS,LANGUAGE,12,VARCHAR2,Column,TRUE,16,STRING,28,,true,LANGUAGE,,,
OracleT2T,CUSTOMER,EVENTS,EVENTS,LATITUDE,2,NUMBER,Column,TRUE,10,REAL,21,,true,LATITUDE,,,
OracleT2T,CUSTOMER,EVENTS,EVENTS,LONGITUDE,2,NUMBER,Column,TRUE,10,REAL,22,,true,LONGITUDE,,,
OracleT2T,CUSTOMER,EVENTS,EVENTS,NETWORK_CARRIER,12,VARCHAR2,Column,TRUE,80,STRING,26,,,,,,
OracleT2T,CUSTOMER,EVENTS,EVENTS,OFFSET_NUM,2,NUMBER,Column,TRUE,20,REAL,51,,,,,,
OracleT2T,CUSTOMER,EVENTS,EVENTS,OS_NAME,12,VARCHAR2,Column,TRUE,40,STRING,11,,true,NAME,,,
OracleT2T,CUSTOMER,EVENTS,EVENTS,OS_VERSION,12,VARCHAR2,Column,TRUE,40,STRING,12,,,,,,
OracleT2T,CUSTOMER,EVENTS,EVENTS,PAGE_URL,12,VARCHAR2,Column,TRUE,1000,STRING,8,,,,,,
OracleT2T,CUSTOMER,EVENTS,EVENTS,PARTITION_KEY,12,VARCHAR2,Column,TRUE,64,STRING,50,,,,,,
OracleT2T,CUSTOMER,EVENTS,EVENTS,PAYLOAD_BLOB,2004,BLOB,Column,TRUE,4000,BYTES,45,,,,,,
OracleT2T,CUSTOMER,EVENTS,EVENTS,PRODUCER,12,VARCHAR2,Column,TRUE,80,STRING,48,,,,,,
OracleT2T,CUSTOMER,EVENTS,EVENTS,RAW_SIG,-3,RAW,Column,TRUE,16,BYTES,46,,,,,,
OracleT2T,CUSTOMER,EVENTS,EVENTS,REFERRER_URL,12,VARCHAR2,Column,TRUE,1000,STRING,9,,,,,,
OracleT2T,CUSTOMER,EVENTS,EVENTS,REGION,12,VARCHAR2,Column,TRUE,120,STRING,18,,,,,,
OracleT2T,CUSTOMER,EVENTS,EVENTS,SCREEN_HEIGHT,2,NUMBER,Column,TRUE,6,REAL,30,,,,,,
OracleT2T,CUSTOMER,EVENTS,EVENTS,SCREEN_WIDTH,2,NUMBER,Column,TRUE,6,REAL,29,,,,,,
OracleT2T,CUSTOMER,EVENTS,EVENTS,SCROLL_DEPTH_PCT,2,NUMBER,Column,TRUE,5,REAL,34,,,,,,
OracleT2T,CUSTOMER,EVENTS,EVENTS,SESSION_DURATION_MS,2,NUMBER,Column,TRUE,12,REAL,42,,,,,,
OracleT2T,CUSTOMER,EVENTS,EVENTS,SESSION_END_TS,93,TIMESTAMP(6),Column,TRUE,11,DATETIME,41,,,,,,
OracleT2T,CUSTOMER,EVENTS,EVENTS,SESSION_ID,12,VARCHAR2,Column,TRUE,64,STRING,3,,,,,,
OracleT2T,CUSTOMER,EVENTS,EVENTS,SESSION_START_TS,93,TIMESTAMP(6),Column,TRUE,11,DATETIME,40,,,,,,
OracleT2T,CUSTOMER,EVENTS,EVENTS,SSN,12,VARCHAR2,Column,TRUE,32,STRING,52,,true,SOCIAL_SECURITY_NUMBER,,,
OracleT2T,CUSTOMER,EVENTS,EVENTS,SUBTYPE,12,VARCHAR2,Column,TRUE,60,STRING,7,,,,,,
OracleT2T,CUSTOMER,EVENTS,EVENTS,TIME_ON_PAGE_MS,2,NUMBER,Column,TRUE,12,REAL,32,,,,,,
OracleT2T,CUSTOMER,EVENTS,EVENTS,VARIANT_ID,12,VARCHAR2,Column,TRUE,64,STRING,39,,,,,,
OracleT2T,CUSTOMER,EVENTS,EVENTS,ZIP,12,VARCHAR2,Column,TRUE,20,STRING,20,,true,POSTAL_CODE,,,
OracleT2T,CUSTOMER,ORDERS,ORDERS,AFFILIATE_ID,12,VARCHAR2,Column,TRUE,64,STRING,24,,true,AFFILIATE_ID,,,
OracleT2T,CUSTOMER,ORDERS,ORDERS,AMOUNT,2,NUMBER,Column,FALSE,18,REAL,6,,,,,,
OracleT2T,CUSTOMER,ORDERS,ORDERS,BILLING_ADDR1,12,VARCHAR2,Column,TRUE,200,STRING,37,,true,ADDRESS,,,
OracleT2T,CUSTOMER,ORDERS,ORDERS,BILLING_ADDR2,12,VARCHAR2,Column,TRUE,200,STRING,38,,true,ADDRESS,,,
OracleT2T,CUSTOMER,ORDERS,ORDERS,BILLING_CITY,12,VARCHAR2,Column,TRUE,120,STRING,39,,,,,,
OracleT2T,CUSTOMER,ORDERS,ORDERS,BILLING_COUNTRY,1,CHAR,Column,TRUE,2,STRING,42,,,,,,
OracleT2T,CUSTOMER,ORDERS,ORDERS,BILLING_POSTAL_CODE,12,VARCHAR2,Column,TRUE,20,STRING,41,,true,POSTAL_CODE,,,
OracleT2T,CUSTOMER,ORDERS,ORDERS,BILLING_STATE,12,VARCHAR2,Column,TRUE,120,STRING,40,,,,,,
OracleT2T,CUSTOMER,ORDERS,ORDERS,CANCELLED_AT,93,TIMESTAMP(6),Column,TRUE,11,DATETIME,50,,,,,,
OracleT2T,CUSTOMER,ORDERS,ORDERS,CARD_BIN,1,CHAR,Column,TRUE,6,STRING,15,,,,,,
OracleT2T,CUSTOMER,ORDERS,ORDERS,CARD_BRAND,12,VARCHAR2,Column,TRUE,40,STRING,13,,,,,,
OracleT2T,CUSTOMER,ORDERS,ORDERS,CARD_EXP_MONTH,2,NUMBER,Column,TRUE,2,REAL,16,,,,,,
OracleT2T,CUSTOMER,ORDERS,ORDERS,CARD_EXP_YEAR,2,NUMBER,Column,TRUE,4,REAL,17,,,,,,
OracleT2T,CUSTOMER,ORDERS,ORDERS,CARD_LAST4,1,CHAR,Column,TRUE,4,STRING,14,,,,,,
OracleT2T,CUSTOMER,ORDERS,ORDERS,CHANNEL,12,VARCHAR2,Column,TRUE,40,STRING,22,,,,,,
OracleT2T,CUSTOMER,ORDERS,ORDERS,CREATED_AT,93,TIMESTAMP(6),Column,TRUE,11,DATETIME,48,,,,,,
OracleT2T,CUSTOMER,ORDERS,ORDERS,CURRENCY,1,CHAR,Column,FALSE,3,STRING,10,,,,,,
OracleT2T,CUSTOMER,ORDERS,ORDERS,CUSTOMER_ID,2,NUMBER,Column,FALSE,19,REAL,2,,,,,true,
OracleT2T,CUSTOMER,ORDERS,ORDERS,DEVICE_FINGERPRINT,12,VARCHAR2,Column,TRUE,128,STRING,20,,,,,,
OracleT2T,CUSTOMER,ORDERS,ORDERS,DEVICE_ID,12,VARCHAR2,Column,TRUE,64,STRING,19,,,,,,
OracleT2T,CUSTOMER,ORDERS,ORDERS,DISCOUNT_AMOUNT,2,NUMBER,Column,TRUE,18,REAL,8,,,,,,
OracleT2T,CUSTOMER,ORDERS,ORDERS,FRAUD_SCORE,2,NUMBER,Column,TRUE,5,REAL,28,,,,,,
OracleT2T,CUSTOMER,ORDERS,ORDERS,GEO_LAT,2,NUMBER,Column,TRUE,10,REAL,29,,,,,,
OracleT2T,CUSTOMER,ORDERS,ORDERS,GEO_LON,2,NUMBER,Column,TRUE,10,REAL,30,,,,,,
OracleT2T,CUSTOMER,ORDERS,ORDERS,GIFT_WRAP,1,CHAR,Column,TRUE,1,STRING,43,,,,,,
OracleT2T,CUSTOMER,ORDERS,ORDERS,IP_ADDRESS,12,VARCHAR2,Column,TRUE,45,STRING,18,,true,IP_ADDRESS,,,
OracleT2T,CUSTOMER,ORDERS,ORDERS,IS_GIFT,1,CHAR,Column,TRUE,1,STRING,44,,,,,,
OracleT2T,CUSTOMER,ORDERS,ORDERS,ITEMS_COUNT,2,NUMBER,Column,TRUE,9,REAL,27,,,,,,
OracleT2T,CUSTOMER,ORDERS,ORDERS,MERCHANT_ID,12,VARCHAR2,Column,TRUE,64,STRING,25,,,,,,
OracleT2T,CUSTOMER,ORDERS,ORDERS,ORDER_DATE,93,DATE,Column,TRUE,7,DATETIME,5,,,,,,
OracleT2T,CUSTOMER,ORDERS,ORDERS,ORDER_ID,2,NUMBER,Column,FALSE,19,REAL,1,true,,,,true,
OracleT2T,CUSTOMER,ORDERS,ORDERS,ORDER_TS,93,TIMESTAMP(6),Column,FALSE,11,DATETIME,3,,,,,true,
OracleT2T,CUSTOMER,ORDERS,ORDERS,ORDER_TS_TZ,-101,TIMESTAMP(6) WITH TIME ZONE,Column,TRUE,13,UNKNOWN,4,,,,,,
OracleT2T,CUSTOMER,ORDERS,ORDERS,PAYMENT_METHOD,12,VARCHAR2,Column,TRUE,40,STRING,12,,true,CREDIT_CARD,,,
OracleT2T,CUSTOMER,ORDERS,ORDERS,PROMO_CODE,12,VARCHAR2,Column,TRUE,40,STRING,23,,,,,,
OracleT2T,CUSTOMER,ORDERS,ORDERS,REFERENCE_ID,12,VARCHAR2,Column,TRUE,64,STRING,46,,,,,,
OracleT2T,CUSTOMER,ORDERS,ORDERS,RETURN_WINDOW_DAYS,2,NUMBER,Column,TRUE,3,REAL,51,,,,,,
OracleT2T,CUSTOMER,ORDERS,ORDERS,SHIPPING_ADDR1,12,VARCHAR2,Column,TRUE,200,STRING,31,,true,ADDRESS,,,
OracleT2T,CUSTOMER,ORDERS,ORDERS,SHIPPING_ADDR2,12,VARCHAR2,Column,TRUE,200,STRING,32,,true,ADDRESS,,,
OracleT2T,CUSTOMER,ORDERS,ORDERS,SHIPPING_CITY,12,VARCHAR2,Column,TRUE,120,STRING,33,,,,,,
OracleT2T,CUSTOMER,ORDERS,ORDERS,SHIPPING_COUNTRY,1,CHAR,Column,TRUE,2,STRING,36,,,,,,
OracleT2T,CUSTOMER,ORDERS,ORDERS,SHIPPING_FEE,2,NUMBER,Column,TRUE,18,REAL,9,,,,,,
OracleT2T,CUSTOMER,ORDERS,ORDERS,SHIPPING_POSTAL_CODE,12,VARCHAR2,Column,TRUE,20,STRING,35,,true,POSTAL_CODE,,,
OracleT2T,CUSTOMER,ORDERS,ORDERS,SHIPPING_STATE,12,VARCHAR2,Column,TRUE,120,STRING,34,,,,,,
OracleT2T,CUSTOMER,ORDERS,ORDERS,SPECIAL_INSTRUCTIONS,2005,CLOB,Column,TRUE,4000,BYTES,45,,,,,,
OracleT2T,CUSTOMER,ORDERS,ORDERS,SSN,12,VARCHAR2,Column,TRUE,32,STRING,47,,true,SOCIAL_SECURITY_NUMBER,,,
OracleT2T,CUSTOMER,ORDERS,ORDERS,STATUS,12,VARCHAR2,Column,TRUE,40,STRING,11,,,,,,
OracleT2T,CUSTOMER,ORDERS,ORDERS,STORE_ID,12,VARCHAR2,Column,TRUE,64,STRING,26,,,,,,
OracleT2T,CUSTOMER,ORDERS,ORDERS,TAX_AMOUNT,2,NUMBER,Column,TRUE,18,REAL,7,,,,,,
OracleT2T,CUSTOMER,ORDERS,ORDERS,UPDATED_AT,93,TIMESTAMP(6),Column,TRUE,11,DATETIME,49,,,,,,
OracleT2T,CUSTOMER,ORDERS,ORDERS,USER_AGENT,12,VARCHAR2,Column,TRUE,400,STRING,21,,,,,,
OracleT2T,CUSTOMER,ORDERS,ORDERS,VERSION,2,NUMBER,Column,TRUE,10,REAL,52,,,,,,
OracleT2T,CUSTOMER,SUPPORT_TICKET,SUPPORT_TICKET,CREATED_TS,93,TIMESTAMP(6),Column,FALSE,11,DATETIME,9,,,,,,
OracleT2T,CUSTOMER,SUPPORT_TICKET,SUPPORT_TICKET,DESCRIPTION,2005,CLOB,Column,TRUE,4000,BYTES,6,,,,,,
OracleT2T,CUSTOMER,SUPPORT_TICKET,SUPPORT_TICKET,PRIORITY,12,VARCHAR2,Column,FALSE,10,STRING,7,,,,,,
OracleT2T,CUSTOMER,SUPPORT_TICKET,SUPPORT_TICKET,REPORTER_EMAIL,12,VARCHAR2,Column,TRUE,320,STRING,3,,true,EMAIL,,,
OracleT2T,CUSTOMER,SUPPORT_TICKET,SUPPORT_TICKET,REPORTER_NAME,12,VARCHAR2,Column,FALSE,200,STRING,2,,true,NAME,,,
OracleT2T,CUSTOMER,SUPPORT_TICKET,SUPPORT_TICKET,REPORTER_PHONE,12,VARCHAR2,Column,TRUE,30,STRING,4,,true,TELEPHONE_NUMBER,,,
OracleT2T,CUSTOMER,SUPPORT_TICKET,SUPPORT_TICKET,RESOLUTION_NOTES,12,VARCHAR2,Column,TRUE,2000,STRING,11,,true,NOTES,,,
OracleT2T,CUSTOMER,SUPPORT_TICKET,SUPPORT_TICKET,STATUS,12,VARCHAR2,Column,FALSE,20,STRING,8,,,,,,
OracleT2T,CUSTOMER,SUPPORT_TICKET,SUPPORT_TICKET,SUBJECT,12,VARCHAR2,Column,FALSE,300,STRING,5,,,,,,
OracleT2T,CUSTOMER,SUPPORT_TICKET,SUPPORT_TICKET,TICKET_ID,2,NUMBER,Column,FALSE,0,REAL,1,true,,,,true,
OracleT2T,CUSTOMER,SUPPORT_TICKET,SUPPORT_TICKET,UPDATED_TS,93,TIMESTAMP(6),Column,TRUE,11,DATETIME,10,,,,,,
OracleT2T,CUSTOMER,SUPPORT_TICKET_TAR,SUPPORT_TICKET_TAR,CREATED_TS,93,TIMESTAMP(6),Column,FALSE,11,DATETIME,8,,,,,,
OracleT2T,CUSTOMER,SUPPORT_TICKET_TAR,SUPPORT_TICKET_TAR,PRIORITY,12,VARCHAR2,Column,FALSE,10,STRING,6,,,,,,
